Slab_ID,Pour_Time,Ambient_Temp,Humidity,Water_Cement_Ratio,Time_Since_Pour,Strength
SLAB_2458,2025-10-08 19:03:43.519918,43.69,54.85,0.51,3449.1,270.93
SLAB_2459,2025-10-09 05:02:03.519918,31.07,82.26,0.533,3439.12,145.03
SLAB_2460,2025-10-09 05:17:05.519918,40.64,88.68,0.501,3438.87,242.54
SLAB_2461,2025-10-09 06:32:34.519918,40.32,52.18,0.514,3437.62,231.71
SLAB_2462,2025-10-09 07:38:20.519918,38.83,65.5,0.393,3436.52,219.69
SLAB_2463,2025-10-09 10:37:51.519918,44.31,65.87,0.403,3433.53,299.44
SLAB_2464,2025-10-09 18:57:49.519918,32.87,88.05,0.392,3425.2,163.2
SLAB_2465,2025-10-09 19:38:33.519918,27.61,81.95,0.503,3424.52,119.07
SLAB_2466,2025-10-09 20:13:01.519918,38.43,68.22,0.54,3423.94,196.77
SLAB_2467,2025-10-09 23:23:34.519918,39.59,76.89,0.493,3420.77,221.43
SLAB_2468,2025-10-09 23:53:48.519918,36.5,86.6,0.526,3420.26,189.69
SLAB_2469,2025-10-10 03:02:52.519918,29.14,40.52,0.478,3417.11,131.44
SLAB_2470,2025-10-10 07:12:57.519918,35.09,62.16,0.428,3412.94,184.06
SLAB_2471,2025-10-10 13:51:09.519918,31.24,89.9,0.435,3406.31,151.9
SLAB_2472,2025-10-10 17:22:17.519918,33.55,80.72,0.365,3402.79,178.06
SLAB_2473,2025-10-10 18:33:32.519918,37.9,69.86,0.356,3401.6,207.02
SLAB_2474,2025-10-10 19:13:27.519918,39.9,69.13,0.489,3400.93,219.26
SLAB_2475,2025-10-10 20:07:06.519918,29.64,59.13,0.438,3400.04,137.63
SLAB_2476,2025-10-10 20:12:38.519918,33.11,68.63,0.46,3399.95,165.13
SLAB_2477,2025-10-11 04:08:08.519918,30.38,76.05,0.462,3392.02,146.4
SLAB_2478,2025-10-11 05:11:59.519918,28.97,63.01,0.405,3390.96,132.18
SLAB_2479,2025-10-11 07:24:20.519918,40.67,79.28,0.445,3388.75,247.37
SLAB_2480,2025-10-11 08:17:37.519918,43.19,87.37,0.444,3387.87,280.93
SLAB_2481,2025-10-11 11:23:27.519918,32.4,48.51,0.428,3384.77,162.9
SLAB_2482,2025-10-11 16:01:38.519918,40.03,64.84,0.514,3380.13,218.11
SLAB_2483,2025-10-11 16:40:58.519918,42.94,62.44,0.44,3379.48,267.21
SLAB_2484,2025-10-11 19:10:11.519918,41.92,77.81,0.471,3376.99,256.75
SLAB_2485,2025-10-11 19:32:35.519918,28.66,53.74,0.529,3376.62,129.75
SLAB_2486,2025-10-11 22:38:58.519918,44.13,75.21,0.523,3373.51,267.63
SLAB_2487,2025-10-11 22:40:23.519918,32.53,88.26,0.528,3373.49,157.46
SLAB_2488,2025-10-12 00:16:08.519918,31.78,63.0,0.404,3371.89,152.3
SLAB_2489,2025-10-12 02:29:36.519918,26.25,90.11,0.357,3369.67,121.56
SLAB_2490,2025-10-12 09:57:05.519918,34.72,94.62,0.402,3362.21,181.17
SLAB_2491,2025-10-12 10:18:46.519918,27.18,45.84,0.406,3361.85,113.7
SLAB_2492,2025-10-12 10:58:13.519918,29.97,52.82,0.532,3361.19,133.11
SLAB_2493,2025-10-12 11:13:48.519918,31.34,92.27,0.48,3360.93,148.76
SLAB_2494,2025-10-12 15:52:56.519918,41.18,92.71,0.366,3356.28,251.54
SLAB_2495,2025-10-12 19:39:32.519918,42.51,45.37,0.377,3352.5,257.55
SLAB_2496,2025-10-12 21:42:11.519918,31.05,40.82,0.381,3350.46,140.04
SLAB_2497,2025-10-12 23:53:07.519918,42.17,48.86,0.476,3348.27,259.96
SLAB_2498,2025-10-13 01:25:15.519918,42.14,94.78,0.497,3346.74,260.91
SLAB_2499,2025-10-13 02:48:22.519918,40.29,49.9,0.522,3345.35,230.08
SLAB_2500,2025-10-13 03:50:57.519918,27.93,67.64,0.538,3344.31,119.4
SLAB_2501,2025-10-13 06:06:51.519918,38.81,86.66,0.39,3342.04,236.76
SLAB_2502,2025-10-13 07:47:28.519918,43.9,41.12,0.412,3340.37,274.59
SLAB_2503,2025-10-13 08:01:24.519918,38.65,73.25,0.398,3340.14,223.56
SLAB_2504,2025-10-13 08:17:32.519918,31.63,55.24,0.422,3339.87,150.95
SLAB_2505,2025-10-13 09:35:44.519918,35.01,87.43,0.533,3338.56,181.93
SLAB_2506,2025-10-13 11:11:11.519918,37.91,55.59,0.465,3336.97,205.63
SLAB_2507,2025-10-13 12:06:24.519918,35.21,77.77,0.498,3336.05,176.19
SLAB_2508,2025-10-13 13:53:31.519918,27.4,77.08,0.448,3334.27,118.2
SLAB_2509,2025-10-13 17:29:10.519918,31.24,52.18,0.356,3330.67,153.16
SLAB_2510,2025-10-13 20:34:47.519918,41.05,41.91,0.363,3327.58,244.42
SLAB_2511,2025-10-13 23:02:31.519918,42.23,62.51,0.458,3325.12,244.77
SLAB_2512,2025-10-13 23:36:01.519918,27.75,55.91,0.494,3324.56,118.5
SLAB_2513,2025-10-14 02:07:55.519918,44.05,84.49,0.393,3322.03,293.06
SLAB_2514,2025-10-14 02:45:30.519918,31.58,84.02,0.494,3321.4,155.83
SLAB_2515,2025-10-14 11:02:37.519918,38.25,65.14,0.512,3313.12,197.14
SLAB_2516,2025-10-14 14:28:48.519918,40.04,73.36,0.432,3309.68,230.79
SLAB_2517,2025-10-14 16:31:02.519918,41.24,73.23,0.499,3307.64,249.64
SLAB_2518,2025-10-14 18:50:41.519918,43.91,85.49,0.431,3305.31,290.92
SLAB_2519,2025-10-14 21:38:37.519918,31.26,63.38,0.486,3302.52,142.62
SLAB_2520,2025-10-14 21:39:08.519918,42.17,55.15,0.503,3302.51,256.29
SLAB_2521,2025-10-14 22:54:47.519918,27.63,54.58,0.548,3301.25,116.19
SLAB_2522,2025-10-15 00:06:32.519918,39.1,69.49,0.419,3300.05,224.04
SLAB_2523,2025-10-15 01:02:58.519918,39.84,64.7,0.432,3299.11,240.9
SLAB_2524,2025-10-15 01:26:55.519918,38.55,64.21,0.383,3298.71,229.88
SLAB_2525,2025-10-15 01:32:59.519918,30.05,45.01,0.391,3298.61,137.31
SLAB_2526,2025-10-15 03:33:13.519918,42.46,79.52,0.489,3296.61,250.13
SLAB_2527,2025-10-15 05:10:06.519918,28.38,51.76,0.533,3294.99,119.19
SLAB_2528,2025-10-15 06:15:25.519918,26.07,50.83,0.429,3293.9,106.55
SLAB_2529,2025-10-15 06:30:02.519918,39.35,62.7,0.386,3293.66,217.28
SLAB_2530,2025-10-15 06:31:45.519918,34.51,52.53,0.407,3293.63,173.8
SLAB_2531,2025-10-15 07:45:46.519918,41.98,72.11,0.441,3292.4,267.72
SLAB_2532,2025-10-15 12:11:25.519918,32.67,60.43,0.408,3287.97,167.15
SLAB_2533,2025-10-15 19:44:29.519918,28.37,64.69,0.397,3280.42,130.11
SLAB_2534,2025-10-15 23:28:40.519918,41.73,69.54,0.497,3276.68,248.5
SLAB_2535,2025-10-16 01:59:31.519918,35.98,51.19,0.352,3274.17,183.65
SLAB_2536,2025-10-16 03:10:19.519918,28.78,48.57,0.458,3272.99,123.72
SLAB_2537,2025-10-16 08:39:13.519918,39.41,88.42,0.509,3267.51,213.22
SLAB_2538,2025-10-16 18:39:04.519918,35.22,63.85,0.403,3257.51,189.35
SLAB_2539,2025-10-16 22:25:03.519918,37.09,62.67,0.471,3253.74,190.09
SLAB_2540,2025-10-16 23:02:37.519918,34.22,41.96,0.484,3253.12,171.91
SLAB_2541,2025-10-17 00:56:18.519918,41.57,67.39,0.481,3251.22,249.61
SLAB_2542,2025-10-17 08:06:29.519918,41.59,70.48,0.439,3244.05,244.54
SLAB_2543,2025-10-17 08:25:16.519918,39.19,70.74,0.419,3243.74,217.61
SLAB_2544,2025-10-17 11:26:23.519918,27.11,78.89,0.517,3240.72,119.05
SLAB_2545,2025-10-17 18:22:40.519918,41.78,49.76,0.502,3233.78,251.42
SLAB_2546,2025-10-17 22:16:37.519918,38.42,53.87,0.414,3229.88,218.07
SLAB_2547,2025-10-18 01:57:48.519918,38.94,84.59,0.371,3226.2,226.93
SLAB_2548,2025-10-18 04:40:28.519918,32.26,92.09,0.364,3223.48,167.65
SLAB_2549,2025-10-18 10:02:52.519918,42.59,47.48,0.369,3218.11,259.61
SLAB_2550,2025-10-18 10:11:36.519918,39.51,67.37,0.467,3217.97,234.9
SLAB_2551,2025-10-18 10:37:52.519918,27.25,51.78,0.36,3217.53,125.62
SLAB_2552,2025-10-18 11:05:14.519918,33.16,43.3,0.417,3217.07,163.41
SLAB_2553,2025-10-18 11:15:33.519918,42.73,57.9,0.501,3216.9,253.53
SLAB_2554,2025-10-18 11:16:21.519918,25.94,47.9,0.409,3216.89,112.89
SLAB_2555,2025-10-18 13:25:02.519918,44.23,79.05,0.503,3214.74,276.26
SLAB_2556,2025-10-18 14:15:17.519918,38.58,69.35,0.499,3213.9,201.45
SLAB_2557,2025-10-18 19:26:21.519918,37.63,47.91,0.399,3208.72,202.92
SLAB_2558,2025-10-18 21:30:38.519918,30.41,40.51,0.496,3206.65,141.19
SLAB_2559,2025-10-18 23:01:09.519918,29.98,84.45,0.5,3205.14,140.35
SLAB_2560,2025-10-18 23:55:10.519918,43.84,49.69,0.429,3204.24,263.49
SLAB_2561,2025-10-19 04:22:44.519918,30.97,73.34,0.392,3199.78,156.44
SLAB_2562,2025-10-19 05:21:15.519918,40.51,58.53,0.454,3198.8,228.52
SLAB_2563,2025-10-19 06:16:45.519918,32.86,72.2,0.534,3197.88,152.65
SLAB_2564,2025-10-19 09:31:12.519918,27.79,57.36,0.478,3194.64,118.51
SLAB_2565,2025-10-19 14:24:57.519918,25.21,44.78,0.385,3189.74,108.79
SLAB_2566,2025-10-19 15:49:20.519918,35.89,52.26,0.487,3188.34,183.08
SLAB_2567,2025-10-19 16:26:00.519918,44.52,50.34,0.435,3187.73,283.21
SLAB_2568,2025-10-19 17:34:06.519918,32.38,63.54,0.468,3186.59,158.9
SLAB_2569,2025-10-19 19:24:53.519918,32.14,76.21,0.497,3184.74,151.12
SLAB_2570,2025-10-19 20:02:58.519918,31.88,54.51,0.453,3184.11,155.25
SLAB_2571,2025-10-19 20:03:58.519918,35.41,40.66,0.513,3184.09,168.18
SLAB_2572,2025-10-19 20:18:11.519918,33.81,68.54,0.494,3183.86,171.2
SLAB_2573,2025-10-19 22:07:25.519918,42.6,73.32,0.473,3182.04,265.38
SLAB_2574,2025-10-20 00:15:37.519918,35.11,92.96,0.38,3179.9,194.71
SLAB_2575,2025-10-20 03:01:55.519918,35.16,72.42,0.517,3177.13,177.03
SLAB_2576,2025-10-20 04:00:52.519918,27.77,65.91,0.537,3176.14,121.08
SLAB_2577,2025-10-20 05:13:57.519918,44.65,71.54,0.377,3174.93,286.41
SLAB_2578,2025-10-20 06:50:05.519918,30.0,91.03,0.448,3173.32,147.73
SLAB_2579,2025-10-20 07:41:48.519918,26.47,85.56,0.402,3172.46,114.56
SLAB_2580,2025-10-20 11:40:40.519918,38.26,57.76,0.501,3168.48,198.11
SLAB_2581,2025-10-20 12:03:05.519918,36.91,53.05,0.494,3168.11,192.9
SLAB_2582,2025-10-20 13:11:07.519918,33.3,54.44,0.378,3166.97,171.45
SLAB_2583,2025-10-20 13:24:57.519918,33.44,67.74,0.525,3166.74,154.37
SLAB_2584,2025-10-20 13:49:59.519918,40.7,80.92,0.386,3166.33,259.14
SLAB_2585,2025-10-20 15:43:31.519918,28.91,67.68,0.509,3164.43,134.29
SLAB_2586,2025-10-20 16:03:53.519918,41.41,43.73,0.441,3164.09,244.22
SLAB_2587,2025-10-20 16:28:46.519918,37.97,79.8,0.416,3163.68,214.18
SLAB_2588,2025-10-20 18:15:45.519918,33.38,84.33,0.382,3161.9,177.56
SLAB_2589,2025-10-20 18:25:01.519918,34.16,55.92,0.384,3161.74,171.85
SLAB_2590,2025-10-20 18:46:06.519918,30.13,76.53,0.482,3161.39,139.44
SLAB_2591,2025-10-20 20:57:27.519918,40.04,63.46,0.46,3159.2,238.86
SLAB_2592,2025-10-20 22:22:10.519918,35.26,88.9,0.374,3157.79,201.02
SLAB_2593,2025-10-21 01:48:04.519918,31.42,86.49,0.373,3154.36,164.38
SLAB_2594,2025-10-21 05:34:12.519918,36.92,68.9,0.364,3150.59,200.56
SLAB_2595,2025-10-21 11:00:40.519918,44.91,78.03,0.499,3145.15,282.42
SLAB_2596,2025-10-21 11:40:06.519918,33.71,88.58,0.492,3144.49,165.89
SLAB_2597,2025-10-21 12:30:16.519918,43.41,67.26,0.362,3143.65,280.58
SLAB_2598,2025-10-21 13:03:17.519918,31.9,57.23,0.462,3143.1,148.23
SLAB_2599,2025-10-21 13:32:44.519918,26.09,81.45,0.367,3142.61,117.17
SLAB_2600,2025-10-21 15:31:29.519918,29.08,52.1,0.531,3140.63,127.62
SLAB_2601,2025-10-21 18:32:19.519918,33.37,61.37,0.531,3137.62,163.31
SLAB_2602,2025-10-21 18:50:30.519918,29.39,87.61,0.49,3137.32,138.61
SLAB_2603,2025-10-21 19:39:14.519918,25.0,79.84,0.535,3136.5,107.61
SLAB_2604,2025-10-21 23:02:59.519918,43.3,62.21,0.512,3133.11,250.34
SLAB_2605,2025-10-22 04:16:36.519918,41.88,51.81,0.516,3127.88,231.14
SLAB_2606,2025-10-22 04:17:40.519918,39.85,59.58,0.464,3127.86,232.34
SLAB_2607,2025-10-22 05:26:58.519918,28.36,55.63,0.411,3126.71,128.29
SLAB_2608,2025-10-22 05:57:41.519918,27.41,49.68,0.394,3126.2,122.61
SLAB_2609,2025-10-22 16:14:31.519918,26.35,80.88,0.415,3115.92,112.62
SLAB_2610,2025-10-22 20:44:37.519918,39.48,53.86,0.476,3111.42,213.99
SLAB_2611,2025-10-22 21:38:28.519918,43.58,64.98,0.385,3110.52,285.02
SLAB_2612,2025-10-22 23:31:03.519918,33.61,61.22,0.402,3108.64,175.84
SLAB_2613,2025-10-23 00:23:42.519918,27.38,94.01,0.444,3107.76,130.1
SLAB_2614,2025-10-23 01:58:19.519918,35.25,61.51,0.397,3106.19,184.93
SLAB_2615,2025-10-23 04:06:25.519918,31.98,44.4,0.468,3104.05,149.83
SLAB_2616,2025-10-23 09:07:47.519918,32.5,44.94,0.535,3099.03,154.17
SLAB_2617,2025-10-23 09:21:38.519918,37.43,72.49,0.5,3098.8,200.99
SLAB_2618,2025-10-23 13:22:24.519918,39.37,72.96,0.483,3094.79,222.48
SLAB_2619,2025-10-23 14:29:29.519918,27.21,63.03,0.467,3093.67,123.42
SLAB_2620,2025-10-24 03:37:34.519918,25.71,63.75,0.448,3080.53,113.58
SLAB_2621,2025-10-24 04:33:22.519918,44.89,42.97,0.387,3079.6,303.73
SLAB_2622,2025-10-24 05:11:43.519918,29.65,68.41,0.529,3078.96,128.64
SLAB_2623,2025-10-24 06:11:14.519918,26.08,67.76,0.4,3077.97,115.55
SLAB_2624,2025-10-24 08:14:49.519918,28.8,48.23,0.368,3075.91,136.62
SLAB_2625,2025-10-24 09:39:31.519918,25.78,45.71,0.5,3074.5,102.19
SLAB_2626,2025-10-24 10:36:04.519918,32.84,46.8,0.385,3073.56,166.41
SLAB_2627,2025-10-24 17:57:32.519918,41.05,45.56,0.424,3066.2,232.03
SLAB_2628,2025-10-24 21:23:47.519918,31.82,73.53,0.356,3062.76,164.81
SLAB_2629,2025-10-24 22:07:34.519918,33.88,50.81,0.377,3062.03,173.78
SLAB_2630,2025-10-24 22:49:21.519918,38.51,53.83,0.385,3061.34,210.31
SLAB_2631,2025-10-25 00:26:25.519918,35.18,49.55,0.361,3059.72,184.02
SLAB_2632,2025-10-25 01:05:57.519918,42.23,92.68,0.481,3059.06,265.7
SLAB_2633,2025-10-25 01:26:17.519918,42.32,87.0,0.517,3058.72,260.2
SLAB_2634,2025-10-25 04:48:13.519918,25.2,52.68,0.425,3055.36,106.28
SLAB_2635,2025-10-25 04:53:42.519918,40.56,58.02,0.525,3055.26,236.85
SLAB_2636,2025-10-25 05:48:30.519918,34.21,51.54,0.393,3054.35,174.18
SLAB_2637,2025-10-25 06:10:43.519918,44.78,67.05,0.415,3053.98,294.9
SLAB_2638,2025-10-25 07:31:43.519918,34.66,41.08,0.38,3052.63,168.97
SLAB_2639,2025-10-25 09:48:46.519918,44.74,76.93,0.474,3050.35,302.55
SLAB_2640,2025-10-25 11:17:43.519918,40.09,68.77,0.434,3048.86,226.12
SLAB_2641,2025-10-25 13:21:56.519918,29.97,89.43,0.473,3046.79,141.23
SLAB_2642,2025-10-25 13:41:09.519918,35.77,49.04,0.502,3046.47,184.84
SLAB_2643,2025-10-25 16:23:58.519918,44.84,84.23,0.459,3043.76,287.4
SLAB_2644,2025-10-25 16:52:54.519918,42.15,83.56,0.476,3043.28,258.77
SLAB_2645,2025-10-25 17:54:36.519918,26.95,46.99,0.537,3042.25,108.77
SLAB_2646,2025-10-25 20:37:14.519918,39.13,61.92,0.41,3039.54,229.17
SLAB_2647,2025-10-26 00:07:17.519918,31.91,49.36,0.422,3036.04,153.26
SLAB_2648,2025-10-26 01:17:52.519918,25.14,54.01,0.494,3034.86,107.63
SLAB_2649,2025-10-26 06:00:29.519918,33.07,54.48,0.472,3030.15,165.55
SLAB_2650,2025-10-26 08:52:30.519918,29.7,70.59,0.386,3027.28,143.01
SLAB_2651,2025-10-26 10:48:08.519918,41.38,62.63,0.425,3025.36,253.62
SLAB_2652,2025-10-26 12:51:38.519918,31.75,92.13,0.444,3023.3,157.51
SLAB_2653,2025-10-26 14:36:13.519918,41.55,46.95,0.434,3021.56,242.16
SLAB_2654,2025-10-26 17:01:05.519918,25.01,93.55,0.386,3019.14,114.19
SLAB_2655,2025-10-26 17:21:41.519918,31.16,52.69,0.535,3018.8,146.12
SLAB_2656,2025-10-26 18:56:58.519918,29.82,82.51,0.502,3017.21,135.91
SLAB_2657,2025-10-26 21:08:30.519918,29.67,58.64,0.446,3015.02,133.04
SLAB_2658,2025-10-26 22:27:07.519918,26.36,47.87,0.486,3013.71,109.37
SLAB_2659,2025-10-26 22:39:45.519918,28.74,87.18,0.529,3013.5,127.87
SLAB_2660,2025-10-27 00:27:11.519918,36.11,56.99,0.377,3011.71,185.45
SLAB_2661,2025-10-27 02:16:55.519918,30.83,76.24,0.4,3009.88,149.52
SLAB_2662,2025-10-27 02:51:10.519918,33.35,71.15,0.459,3009.31,165.34
SLAB_2663,2025-10-27 04:50:29.519918,32.54,65.95,0.51,3007.32,155.92
SLAB_2664,2025-10-27 07:01:13.519918,42.52,67.27,0.357,3005.14,267.1
SLAB_2665,2025-10-27 07:14:54.519918,43.11,80.27,0.547,3004.91,264.58
SLAB_2666,2025-10-27 07:17:05.519918,34.86,44.83,0.441,3004.87,181.45
SLAB_2667,2025-10-27 07:57:13.519918,31.6,76.75,0.422,3004.21,161.44
SLAB_2668,2025-10-27 08:56:36.519918,27.14,89.27,0.409,3003.22,125.44
SLAB_2669,2025-10-27 09:13:50.519918,44.07,43.18,0.385,3002.93,268.12
SLAB_2670,2025-10-27 12:52:20.519918,26.2,47.74,0.508,2999.29,113.76
SLAB_2671,2025-10-27 15:16:29.519918,30.95,79.41,0.541,2996.88,145.58
SLAB_2672,2025-10-27 18:46:16.519918,30.96,64.05,0.433,2993.39,144.26
SLAB_2673,2025-10-27 23:48:45.519918,31.41,62.2,0.54,2988.35,138.34
SLAB_2674,2025-10-27 23:54:18.519918,28.29,47.53,0.515,2988.25,116.75
SLAB_2675,2025-10-28 02:38:20.519918,40.66,67.87,0.446,2985.52,230.94
SLAB_2676,2025-10-28 03:54:18.519918,27.45,46.96,0.485,2984.25,111.83
SLAB_2677,2025-10-28 05:27:48.519918,37.7,66.21,0.437,2982.7,215.09
SLAB_2678,2025-10-28 08:20:07.519918,27.48,82.0,0.462,2979.82,123.52
SLAB_2679,2025-10-28 09:10:52.519918,26.41,54.2,0.362,2978.98,119.78
SLAB_2680,2025-10-28 09:28:01.519918,43.19,66.44,0.489,2978.69,273.58
SLAB_2681,2025-10-28 10:06:04.519918,28.8,94.56,0.361,2978.06,143.41
SLAB_2682,2025-10-28 11:12:44.519918,41.43,77.77,0.513,2976.95,253.16
SLAB_2683,2025-10-28 11:31:07.519918,35.89,86.27,0.515,2976.64,195.74
SLAB_2684,2025-10-28 11:34:12.519918,26.56,62.82,0.397,2976.59,117.04
SLAB_2685,2025-10-28 15:09:05.519918,44.11,82.23,0.415,2973.01,303.29
SLAB_2686,2025-10-28 15:18:26.519918,29.94,42.23,0.446,2972.85,138.01
SLAB_2687,2025-10-28 15:26:53.519918,42.19,46.76,0.469,2972.71,238.39
SLAB_2688,2025-10-28 17:05:46.519918,28.38,51.17,0.407,2971.06,129.88
SLAB_2689,2025-10-28 18:06:49.519918,42.08,62.11,0.468,2970.05,256.72
SLAB_2690,2025-10-29 03:40:24.519918,25.26,86.52,0.41,2960.49,116.68
SLAB_2691,2025-10-29 04:13:30.519918,35.24,59.04,0.361,2959.93,184.6
SLAB_2692,2025-10-29 05:51:08.519918,40.39,76.0,0.351,2958.31,249.27
SLAB_2693,2025-10-29 05:53:05.519918,43.7,79.01,0.37,2958.27,274.64
SLAB_2694,2025-10-29 07:10:28.519918,43.18,72.24,0.508,2956.98,259.99
SLAB_2695,2025-10-29 07:39:10.519918,41.39,59.65,0.542,2956.51,225.61
SLAB_2696,2025-10-29 09:34:11.519918,42.76,71.74,0.435,2954.59,267.37
SLAB_2697,2025-10-29 10:11:27.519918,28.98,58.82,0.453,2953.97,134.58
SLAB_2698,2025-10-29 15:16:35.519918,30.68,44.61,0.379,2948.88,140.35
SLAB_2699,2025-10-29 17:21:04.519918,30.78,94.6,0.46,2946.81,148.86
SLAB_2700,2025-10-29 20:37:33.519918,32.54,47.0,0.379,2943.53,154.92
SLAB_2701,2025-10-29 21:28:08.519918,32.87,43.98,0.472,2942.69,149.88
SLAB_2702,2025-10-29 22:32:30.519918,35.89,88.32,0.537,2941.62,185.96
SLAB_2703,2025-10-29 23:19:22.519918,28.2,56.6,0.389,2940.84,122.68
SLAB_2704,2025-10-30 06:25:43.519918,38.82,75.77,0.503,2933.73,216.98
SLAB_2705,2025-10-30 07:02:59.519918,28.35,58.1,0.355,2933.11,125.0
SLAB_2706,2025-10-30 07:47:39.519918,31.21,61.53,0.425,2932.36,142.75
SLAB_2707,2025-10-30 10:36:05.519918,35.07,54.42,0.372,2929.56,184.54
SLAB_2708,2025-10-30 11:07:47.519918,40.93,58.87,0.42,2929.03,244.35
SLAB_2709,2025-10-30 12:05:21.519918,39.79,62.59,0.385,2928.07,222.31
SLAB_2710,2025-10-30 14:21:17.519918,37.91,79.62,0.425,2925.8,214.64
SLAB_2711,2025-10-30 16:09:54.519918,28.12,68.13,0.434,2923.99,131.12
SLAB_2712,2025-10-30 16:53:50.519918,35.94,91.9,0.41,2923.26,201.14
SLAB_2713,2025-10-30 19:57:17.519918,26.75,42.3,0.481,2920.2,108.28
SLAB_2714,2025-10-30 20:00:26.519918,32.55,67.67,0.534,2920.15,154.84
SLAB_2715,2025-10-30 21:01:41.519918,33.27,72.13,0.43,2919.13,169.74
SLAB_2716,2025-10-30 23:15:38.519918,25.8,90.61,0.388,2916.9,111.48
SLAB_2717,2025-10-30 23:58:46.519918,30.48,42.7,0.404,2916.18,146.36
SLAB_2718,2025-10-31 01:08:02.519918,44.11,71.54,0.521,2915.02,286.06
SLAB_2719,2025-10-31 02:37:38.519918,44.07,86.95,0.464,2913.53,295.38
SLAB_2720,2025-10-31 04:56:12.519918,32.05,53.31,0.441,2911.22,157.78
SLAB_2721,2025-10-31 12:12:40.519918,25.86,88.2,0.38,2903.95,120.29
SLAB_2722,2025-10-31 13:56:24.519918,28.58,41.05,0.44,2902.22,127.53
SLAB_2723,2025-10-31 14:28:25.519918,32.84,80.29,0.406,2901.69,169.3
SLAB_2724,2025-10-31 18:36:04.519918,43.96,91.32,0.539,2897.56,285.12
SLAB_2725,2025-10-31 18:40:07.519918,27.82,76.15,0.527,2897.49,123.26
SLAB_2726,2025-10-31 18:40:46.519918,40.27,64.15,0.367,2897.48,236.87
SLAB_2727,2025-10-31 20:51:30.519918,27.17,42.47,0.453,2895.3,114.89
SLAB_2728,2025-10-31 21:09:35.519918,44.63,90.61,0.395,2895.0,314.54
SLAB_2729,2025-10-31 21:50:23.519918,32.63,65.87,0.432,2894.32,152.52
SLAB_2730,2025-11-01 01:41:55.519918,40.5,41.59,0.525,2890.46,227.44
SLAB_2731,2025-11-01 02:02:53.519918,31.85,77.94,0.456,2890.11,161.51
SLAB_2732,2025-11-01 04:49:54.519918,37.55,66.5,0.417,2887.33,211.31
SLAB_2733,2025-11-01 07:44:05.519918,28.84,46.84,0.392,2884.42,137.42
SLAB_2734,2025-11-01 08:48:35.519918,27.92,51.78,0.51,2883.35,121.77
SLAB_2735,2025-11-01 09:28:45.519918,43.76,43.55,0.475,2882.68,254.62
SLAB_2736,2025-11-01 09:42:00.519918,43.35,71.59,0.444,2882.46,282.44
SLAB_2737,2025-11-01 10:33:18.519918,42.75,74.21,0.393,2881.6,266.03
SLAB_2738,2025-11-01 10:42:04.519918,37.51,67.82,0.417,2881.46,205.75
SLAB_2739,2025-11-01 17:00:12.519918,41.17,84.94,0.542,2875.16,235.32
SLAB_2740,2025-11-01 18:44:21.519918,26.38,87.36,0.454,2873.42,114.34
SLAB_2741,2025-11-01 21:04:28.519918,31.7,73.86,0.43,2871.08,153.09
SLAB_2742,2025-11-01 21:13:16.519918,31.27,40.7,0.454,2870.94,142.27
SLAB_2743,2025-11-01 21:31:35.519918,37.71,78.24,0.506,2870.63,206.58
SLAB_2744,2025-11-01 22:13:44.519918,32.12,62.99,0.418,2869.93,161.38
SLAB_2745,2025-11-02 01:09:58.519918,27.97,71.11,0.386,2866.99,126.11
SLAB_2746,2025-11-02 01:47:18.519918,36.93,75.7,0.467,2866.37,192.92
SLAB_2747,2025-11-02 04:15:36.519918,41.29,59.26,0.483,2863.9,244.36
SLAB_2748,2025-11-02 06:03:22.519918,32.64,90.44,0.493,2862.1,163.38
SLAB_2749,2025-11-02 10:50:59.519918,27.65,47.37,0.526,2857.31,121.12
SLAB_2750,2025-11-02 11:35:44.519918,28.93,76.93,0.424,2856.56,127.7
SLAB_2751,2025-11-02 11:55:09.519918,29.75,40.24,0.365,2856.24,142.7
SLAB_2752,2025-11-02 11:59:24.519918,31.0,90.86,0.542,2856.17,145.0
SLAB_2753,2025-11-02 13:23:25.519918,37.86,46.19,0.437,2854.77,206.35
SLAB_2754,2025-11-02 17:06:41.519918,37.02,45.22,0.475,2851.05,184.51
SLAB_2755,2025-11-02 18:36:26.519918,38.92,58.32,0.483,2849.55,212.34
SLAB_2756,2025-11-02 20:14:07.519918,32.25,60.55,0.459,2847.92,150.3
SLAB_2757,2025-11-02 21:45:20.519918,41.48,51.79,0.391,2846.4,243.62
SLAB_2758,2025-11-02 22:47:56.519918,29.08,72.18,0.501,2845.36,130.49
SLAB_2759,2025-11-03 01:04:17.519918,34.38,64.36,0.511,2843.09,174.78
SLAB_2760,2025-11-03 01:28:29.519918,41.02,41.88,0.461,2842.68,240.56
SLAB_2761,2025-11-03 01:29:56.519918,28.6,57.58,0.448,2842.66,129.08
SLAB_2762,2025-11-03 03:04:37.519918,27.2,84.57,0.373,2841.08,126.49
SLAB_2763,2025-11-03 04:52:26.519918,42.67,77.93,0.367,2839.28,272.95
SLAB_2764,2025-11-03 06:25:11.519918,31.86,79.87,0.418,2837.74,164.67
SLAB_2765,2025-11-03 15:08:01.519918,38.68,78.4,0.412,2829.03,223.51
SLAB_2766,2025-11-03 17:54:06.519918,25.51,57.1,0.541,2826.26,101.79
